,4EBP1pS65,RbpS807,MAPKpT202,MEKpS217,S6,PAI-1,AKTpS473,AMPKpT172,b-Catenin,BIM,Caveolin,CyclinB1,CyclinD1,GSK3abpS21,GSKpS9,IGFBP2,p38pT180,p53,p70S6KpT389,SRCpY527,STAT3pY705,TSC2pT1462,YAPpS127,ACC1,AKTpT308,AKT,b-CateninpS,Fibronectin,HSP27,IGF1R-beta,IRS1,p27,c-Myc,SMAD3,STAT3,STAT5,STAT5pY694,COX2,PAX2,PLK1,YBIpS102,CHK2pT68,S6pS235,S6pS240,4EBP1pT37,Caspase9,a-tubulin,ATMpS1981,ATR,BAK,BCL-XL,BCL2,bRAF,c-JUNpS73,Casp9cAsp31,CHK1pS345,cRAFV,EGFRV,ELK1pS383,ERa,GATA3,GSK3ab,mTORpS2448,p21,STAT6pY641,TAZpS89,XRCC1,PCNA,PDK1pS241,PI3Kp85,PKCa,RAD51,SRCpY416,4EBP1pT70,ACCpS79,Collagenase,CyclinE1,IRS1pS307,p38,SMAD3pS423,TSC2,SRC,G2M,G1arrest,G2arrest,Sarrest,cellviab,aMEK,aAKT,aHDAC,aMDM2,aJAK,aBRAFm,aPKC,aSTAT3,amTOR,aPI3K,aCDK4,aSRC
0,-0.61974883,-0.43373036,-0.32350397,-0.43868896,-0.022900183,0.33090645,-1.9227825,-0.2172272,0.27149707,0.055784177,0.12911302,-0.5315056,-0.2696936,-0.9322005,-0.53302634,0.028809397,-0.016128808,0.25994506,-1.1529149,-0.0016158691,-0.14517571,-0.6362789,-0.3246118,-0.34819227,-0.40066627,-0.48079458,-0.05078212,0.0130973235,0.0012306833,0.057985216,0.22242121,-0.03280869,-0.028568706,-0.21380153,0.065011434,0.00066212873,0.74570876,1.1467658,-0.11113258,-0.1547778,-0.11936984,0.15734322,-2.3427637,-1.0964999,-0.86600584,0.020605365,-0.010193885,0.016848791,-0.04520391,0.18519382,0.27532327,0.00025337216,-0.026948098,0.031568404,0.019300302,7.636686e-05,-0.0882361,0.08296565,-0.062730946,-0.10867542,-0.040939678,-0.05442849,-0.15251325,0.010105077,0.07018569,0.009350103,0.004978079,0.25274873,0.015902076,0.00014095023,0.009826609,-0.24635759,-0.001399943,-0.4727776,-0.1814354,0.3363516,0.002055308,0.032094862,-0.1803634,-0.06501505,-0.34503073,0.07925269,0.18852909,0.19343837,1.7110232,0.5440578,-2.1328497,-0.37594104,0.47064698,-0.0814534,-0.1762573,3.133055e-05,-0.46433118,0.36847824,0.028672906,0.542365,-0.9516516,-0.09493603,0.18960987
1,-0.47333458,-0.19619869,-0.04359244,-0.24230658,-0.01674324,-0.016129848,-0.13423344,0.08809234,0.19406301,-0.041569743,-0.28200302,-0.15499547,-0.084129274,-0.37207925,-0.32948977,0.015836388,-0.007929083,-0.130047,-0.56887066,0.021644762,-0.2223506,-0.30084762,-0.27457508,-0.24846487,-0.21671498,-0.23711404,0.040990796,-0.009705542,0.00016121674,-0.017448282,0.16699241,-0.057249278,-0.026337191,-0.24681775,0.044712707,0.0006386793,0.13392015,0.97480494,0.13358313,-0.27040735,-0.05278839,0.14859654,-1.0305934,-0.26205102,-0.5970961,-0.038861968,7.579998e-05,0.007129137,-0.023201277,0.22380692,-0.015731357,-4.968322e-06,-0.037288908,0.017366126,0.009941727,0.00018302296,-0.027353376,0.09687736,-0.13431479,0.3516478,-0.074241996,-0.044278793,-0.15214673,0.0039397,0.1235292,-0.012627983,0.004735841,0.014941963,0.004402934,-0.0022999933,0.010361781,-0.41292736,-0.0007001802,-0.6639575,-0.040586244,0.26029587,0.0010438581,-0.0020379054,-0.050847538,-0.042388108,-0.354386,0.0481283,0.17280304,0.12831993,1.2558352,0.288649,-2.0427291,-0.22444995,0.18065071,0.0789958,-0.085917205,1.5208009e-05,-0.034954343,5.2377727e-05,0.0067580864,0.34870923,-0.01049528,-0.16504957,0.00499724
2,-0.8952486,-0.42372748,-0.13425748,0.02052027,-0.5684374,0.050161503,1.9096909,-0.042584404,0.37450364,-0.3187086,-0.16467267,-0.5351823,0.20233332,0.18294235,-0.51883316,0.03199613,-0.004593301,-0.10671209,-1.8456247,0.13963975,-0.2579571,0.2922676,-0.24136765,-0.4651781,0.6890114,-0.7234892,0.033888645,0.10881948,0.00033172013,-0.039859563,0.41672993,-0.18753372,0.12200829,0.026186768,0.085065015,0.0036141113,-0.046128158,1.247771,0.235198,-0.3248461,-0.11728861,-0.2629498,-3.8493962,-3.3774483,-0.9454129,-0.03105697,-0.02887832,-0.0063394317,-0.036166064,0.043316737,-0.61907125,7.5642492e-06,-0.067782864,0.09858126,0.010037818,1.5478272e-05,-0.09103441,0.13849767,-0.31561628,0.68362933,-0.085697435,-0.08762902,0.01713283,0.0014208062,0.031637914,0.032039206,0.004913765,0.016741332,0.031463467,-0.027538594,0.008497303,-0.16797395,-0.0012788838,-0.6821273,-0.18554974,0.08324048,0.0034939444,0.030253844,0.43041304,-0.06446684,-0.48056749,0.091000654,0.15617792,0.15949187,1.5444558,0.9287191,-2.1386104,-0.3032568,0.6230836,-0.12987289,-0.15219109,2.1193808e-05,0.8262742,0.5434477,-0.0690689,-2.15562,0.179913,-0.25003996,0.3068333
3,-0.80366254,-0.42664087,-0.20129737,-0.08111014,-0.50389415,0.020559503,1.7802154,-0.021396179,0.34860873,-0.28592435,-0.15361825,-0.49600393,0.15907189,0.11269212,-0.51985943,0.031727158,-0.0052155764,-0.073904365,-1.7775875,0.12819852,-0.25360262,0.2854492,-0.25106,-0.44559935,0.5849755,-0.7110489,0.033621076,0.10022342,0.00033689247,-0.037257146,0.40129814,-0.16958751,0.113592654,0.008951234,0.08377601,0.0033955753,-0.051652372,1.2307022,0.22114117,-0.30806234,-0.13032264,-0.21765314,-3.7644997,-3.2469914,-0.91731405,-0.027973045,-0.028689388,-0.005569006,-0.034958072,0.07558002,-0.5799013,2.7346232e-05,-0.064923674,0.09434035,0.010103152,4.614335e-05,-0.08869162,0.13638817,-0.30767718,0.63767326,-0.07082612,-0.08507533,0.005638502,0.0015593705,0.037474316,0.031117091,0.004913617,0.042986326,0.030252706,-0.027249657,0.008713531,-0.18755583,-0.0012975563,-0.6226657,-0.101703934,0.11745103,0.0034217814,0.029492687,0.40098318,-0.063123524,-0.4690609,0.087757364,0.15974778,0.1631848,1.5650241,1.0070025,-2.1383524,-0.32923472,0.5798279,-0.12820265,-0.150055,1.570328e-05,0.4700357,0.53504974,-0.065716386,-1.8681085,0.14830276,-0.25904012,0.29636714
4,-0.48729107,-0.21343231,-0.04865463,-0.25719255,-0.017656162,-0.014939259,-0.14011474,0.08869274,0.20354737,-0.0411211,-0.28156763,-0.17060366,-0.0827982,-0.39245197,-0.34584796,0.015935507,-0.0077746282,-0.12576485,-0.5870954,0.021772476,-0.22402543,-0.3037377,-0.27739388,-0.2572927,-0.2103477,-0.25379214,0.039654087,-0.011343927,0.0001579506,-0.016571598,0.17196372,-0.058104586,-0.02679422,-0.261724,0.04504238,0.00061461946,0.10987778,0.9653025,0.14824939,-0.28421572,-0.0547114,0.1556738,-1.0699462,-0.28921655,-0.6294378,-0.037755415,0.00015345376,0.0071321344,-0.023353603,0.23117179,-0.02124341,5.332444e-07,-0.03746262,0.018263297,0.010109297,0.00016626765,-0.027768338,0.099270776,-0.13644238,0.37464827,-0.07638773,-0.044644162,-0.15224515,0.0037583497,0.12455475,-0.0118785035,0.0047714724,0.0039808913,0.0047763954,-0.0020342069,0.010382177,-0.437255,-0.00079024676,-0.6705108,-0.036073405,0.28005055,0.0011866187,-0.00067462324,-0.03835226,-0.042517975,-0.3434269,0.049415488,0.17376615,0.13024752,1.2610298,0.31321457,-2.0541022,-0.23155305,0.19370084,0.02654263,-0.23432717,1.610791e-05,-0.036390644,0.008674205,0.0067059584,0.34560716,-0.0017986372,-0.17100078,0.009849387
5,-0.46051463,-0.19587566,-0.049116973,-0.23892182,-0.018045602,-0.015063614,-0.12761644,0.08947272,0.19120103,-0.03758992,-0.27462995,-0.1557199,-0.08437219,-0.37339607,-0.32647493,0.015693739,-0.007794732,-0.12490081,-0.561271,0.020576302,-0.21896358,-0.29628363,-0.2675818,-0.24930863,-0.20666319,-0.23265216,0.04081788,-0.009790153,0.00016534461,-0.017060993,0.16365604,-0.05406499,-0.026278771,-0.24192075,0.04450247,0.000614261,0.13103074,0.94126916,0.12917176,-0.26676697,-0.05542949,0.14512822,-0.99725926,-0.24602947,-0.5952319,-0.03918046,0.00025590736,0.0071404004,-0.022982739,0.21995287,-0.018475376,-1.2100734e-06,-0.037087742,0.017251289,0.009871279,0.00017063488,-0.02679825,0.096496254,-0.13184422,0.34809062,-0.07019592,-0.043849487,-0.15171799,0.0037175114,0.122787215,-0.012895893,0.004727076,0.018307637,0.004437465,-0.0020364772,0.010357506,-0.40782672,-0.0007164817,-0.6387514,-0.032150213,0.25996596,0.0010983897,-0.0021822688,-0.04873089,-0.04180617,-0.34519923,0.04764921,0.1717685,0.12793727,1.2253041,0.2979995,-2.0357046,-0.22344509,0.17576057,0.029011974,-0.0844439,1.5006566e-05,-0.035527192,0.003790883,0.0067921556,0.37512174,-0.015862426,-0.16349271,0.0043195635
6,-0.8594345,-0.41824716,-0.11290594,0.009337507,-0.52687454,0.043343753,1.8231264,-0.040688608,0.36864266,-0.30117986,-0.18064097,-0.48196763,0.18017852,0.15696059,-0.5312555,0.031675316,-0.004635402,-0.09040755,-1.7769809,0.13153648,-0.2592969,0.2369436,-0.25945932,-0.4504589,0.62371224,-0.7137392,0.033941627,0.10069158,0.00033282948,-0.038944595,0.4016754,-0.17871457,0.11711613,-0.020482369,0.08387339,0.0034542417,-0.04159945,1.2438147,0.2310025,-0.30126572,-0.11334321,-0.21339522,-3.764622,-3.2675679,-0.94224536,-0.031395182,-0.028022148,-0.005829928,-0.035217103,0.07538948,-0.5905382,2.2364737e-05,-0.06639147,0.09598986,0.010102152,-2.7317476e-06,-0.08893277,0.13310616,-0.30862147,0.67193514,-0.096151665,-0.085828915,0.0073902374,0.0014288916,0.0347897,0.03135333,0.004947071,0.018091518,0.03027556,-0.027156424,0.008659275,-0.19460133,-0.0013153616,-0.6747715,-0.1715571,0.09781547,0.0034565674,0.02870546,0.3928742,-0.063508295,-0.4674295,0.08966116,0.15938024,0.15933245,1.5164002,0.8993794,-2.1383414,-0.3066265,0.59989077,-0.12730956,-0.27837297,2.0984957e-05,0.79980564,0.5336645,-0.06449392,-1.8253994,0.1759186,-0.25348008,0.29190713
7,-0.9058934,-0.26787072,0.10796933,-0.14860173,-0.18762296,0.03373503,0.089870825,0.05970345,0.16313228,-0.108889624,-0.37858987,-0.113810904,-0.14294142,-0.27740794,-0.3732414,0.016687246,-0.0072412267,-0.16540545,-0.5980296,0.036393426,-0.23731111,-0.37329474,-0.3784213,-0.3162917,-0.24692038,-0.49611935,0.0427404,-0.003203948,0.00017522529,-0.025512403,0.2242005,-0.084087335,-0.008560266,-0.24349703,0.048236486,0.0008109437,0.11015084,0.9917321,0.22598803,-0.20833151,0.018497791,0.22536364,-1.1237957,-0.37481016,-0.74171686,-0.038907852,-0.0032528674,0.006024795,-0.023117278,0.26301035,-0.046741024,3.1239542e-05,-0.0387417,0.02460993,0.009985912,6.802831e-05,-0.029767431,0.09473999,-0.1542376,0.4494502,-0.12800474,-0.04611355,-0.22706425,0.005401467,0.12088562,-0.0124507835,0.004943102,0.015519277,0.005923854,-0.003892279,0.010155435,-0.3449183,-0.0010335532,-0.7203064,-0.020061493,0.3171673,0.0009944321,0.0020473287,-0.03242248,-0.04478384,-0.4755637,0.046391826,0.17450105,0.12373947,1.2532364,0.14422008,-2.1015372,-0.24532446,0.17314467,-0.05926792,-0.09369541,1.5138594e-05,0.0118514085,0.019082112,0.0026624314,0.28831545,-0.029387534,-0.59533185,-0.23194657
8,-1.1028711,-0.23307289,0.21528295,-0.1520183,-0.19327243,0.04106971,0.2433516,-0.04556838,0.46073475,-0.16662133,-0.40042454,-0.06557625,-0.17369044,0.018993968,-0.47671795,0.022638839,-0.0075592496,-0.18867931,-0.76746,0.056697678,-0.39382648,-0.4031189,-0.38545647,-0.20166032,-0.35317147,-0.58478963,0.033965625,0.027737735,0.00033264438,-0.035514638,0.4682499,-0.13168037,-0.028301701,-0.4108024,0.047580026,0.0012780062,0.18508585,1.2841306,0.2174857,-0.3003735,0.054882247,-0.0055253054,-1.8782941,-0.92769986,-0.6828753,-0.023904456,-0.014356774,0.0048024748,-0.024644021,0.23226105,0.050652314,3.4902943e-05,-0.04194916,0.038867738,0.011093857,1.5373587e-05,-0.05051825,0.138504,-0.1339982,0.3607123,-0.06533107,-0.053869225,-0.27149603,0.0072822245,0.13948487,-0.0012240456,0.004925393,-0.06189643,0.009121555,-0.013690531,0.009915972,-0.32119176,-0.0010459963,-1.0572914,-0.30050912,0.35473496,0.0011858707,0.0049866545,-0.049646433,-0.052674204,-0.55235404,0.058324717,0.17425327,0.12638117,1.1205628,-0.093527555,-2.1285973,-0.19934835,0.09728202,-0.06187569,-0.11945655,1.4524227e-05,0.042669445,-0.5878114,0.014661766,-0.1281027,0.041982763,-0.65587986,0.123990096
9,-0.4755193,-0.20223196,-0.054044474,-0.24525638,-0.030112002,-0.013808667,-0.15356632,0.08169712,0.19691658,-0.041228555,-0.27198195,-0.1575928,-0.08819339,-0.38086465,-0.33541825,0.016239332,-0.007878636,-0.124855995,-0.57787466,0.021191744,-0.21823457,-0.30263233,-0.2659677,-0.2436105,-0.2184543,-0.24111553,0.038929824,-0.0087253405,0.00019187081,-0.016560288,0.1709236,-0.055601403,-0.026281394,-0.24108006,0.04522591,0.000643149,0.13452627,0.9234066,0.12524377,-0.2621713,-0.054646276,0.13586365,-1.0667993,-0.29491037,-0.60254836,-0.03815321,-0.00044530834,0.007357863,-0.023475975,0.22303568,-0.010603202,8.056459e-06,-0.03712395,0.017992655,0.0101399375,0.00015000795,-0.028402943,0.096411124,-0.13289177,0.3542195,-0.07410491,-0.044181153,-0.15145306,0.003948588,0.121824384,-0.012322191,0.0047457507,0.016152656,0.004726438,-0.0022319928,0.010354145,-0.39875427,-0.00077147817,-0.6332814,-0.039843418,0.25888517,0.0011668598,-0.0014841468,-0.045953758,-0.042396963,-0.338479,0.048510157,0.17137796,0.12966497,1.2072196,0.30091456,-2.0486252,-0.22439301,0.18483418,-0.055707432,-0.086967774,0.0015344591,-0.033725668,0.0056139114,0.061781596,0.32404944,-0.0031815178,-0.16445917,0.0114788655
10,-0.69484395,-0.39489296,-0.1754567,-0.28400585,-0.048033666,0.378251,-1.9800899,-0.26061562,0.29358673,0.04065856,0.09275524,-0.4870665,-0.25866377,-0.8816781,-0.5311122,0.028313046,-0.015688974,0.24110828,-1.1056088,-0.00049395236,-0.14973265,-0.7491636,-0.33675388,-0.3344013,-0.4129935,-0.4562819,-0.0523374,0.013641164,0.0012648646,0.05786989,0.21764444,-0.04403752,-0.026714927,-0.24929373,0.06446185,0.0006972127,0.83302927,1.1709162,-0.1335568,-0.113698415,-0.08615787,0.16415344,-2.2354848,-1.0800244,-0.8623312,0.014599016,-0.008958752,0.017324112,-0.045808382,0.18038169,0.31041905,0.00024857032,-0.02752508,0.031262573,0.01952829,5.867187e-06,-0.08794249,0.07020091,-0.053078126,-0.11452839,-0.088181175,-0.05394428,-0.15917285,0.0105616795,0.06311379,0.0078304745,0.005027272,0.2355773,0.015280003,0.0012110397,0.009771903,-0.21934493,-0.0013489788,-0.55006605,-0.31905824,0.28357345,0.0019002222,0.029286575,-0.23442468,-0.06540879,-0.3520818,0.08021111,0.18769896,0.18628877,1.6155554,0.29548156,-2.131236,-0.33189553,0.48474023,-0.07391578,-0.17812626,3.996339e-05,0.058768597,0.34311503,0.03519119,0.69068724,-0.9765949,-0.07155047,0.17255357
11,-0.4265021,-0.26031697,-0.19866519,-0.40888947,-0.0040553994,-0.04415785,-0.15332864,0.114916906,0.18489316,-0.024926983,-0.2261179,-0.22264077,-0.100574076,-0.46922314,-0.36125827,0.017588511,-0.008674091,-0.08758679,-0.6712964,0.019492025,-0.21379602,-0.21010835,-0.26852205,-0.27529612,-0.2021513,-0.29286706,0.036776878,-0.01017355,0.00019058466,-0.013030446,0.17740884,-0.045414295,-0.027166942,-0.22575924,0.047485273,0.0006009063,0.053846348,0.9163792,0.14916205,-0.30640817,-0.09068612,0.1466983,-1.2623285,-0.35045767,-0.64905435,-0.030182164,-0.0018758418,0.0072458126,-0.024094742,0.23272602,-0.040850922,2.7083062e-05,-0.03682685,0.019861609,0.010462405,0.0002081197,-0.031985044,0.10980261,-0.14426549,0.36210632,-0.033117928,-0.046043187,-0.1434828,0.0036153742,0.12802315,-0.009186577,0.004797435,0.038409337,0.006082534,-0.0032627499,0.010495564,-0.44656622,-0.0009177984,-0.572591,0.09138335,0.32987112,0.0014623827,0.0035813085,0.008672735,-0.043666147,-0.33209082,0.050494455,0.17580038,0.14342014,1.3643442,0.5642376,-2.0796635,-0.291604,0.20406558,-0.06647035,-0.23695883,9.112944e-06,-0.5296076,0.06651688,0.0008187484,0.24585044,-0.017949583,-0.19001974,0.038833264
12,-0.71603477,-0.306075,-0.36791977,-0.35802808,0.01945159,0.71771765,-2.7127092,-0.4632116,-0.06252974,0.010242239,0.55176675,-0.41684514,-0.20813996,-1.2900898,-0.53783995,0.03277733,-0.015023636,0.38205427,-1.3068476,-0.0136744995,0.14291236,-0.94191426,-0.24441834,-0.12758957,-2.3069289,-0.22379513,-0.07570878,0.07911296,0.0016424672,0.0787609,0.08700276,-0.05597145,-0.028508564,-0.1347771,0.07133505,0.0008680631,1.1198405,0.80989,-0.058198072,-0.08314775,0.06067043,0.26530325,-2.6203895,-1.053264,-0.5580972,0.031371597,-0.027740236,0.020586355,-0.050066356,0.318067,0.35374254,0.00019677069,-0.00757883,0.019104691,0.022694143,-0.00012834845,-0.10059872,0.03603597,-0.0457532,-0.09282869,-0.10685905,-0.044973303,-0.1378821,0.027568718,0.035578918,0.0138036655,0.005020628,0.50266546,0.016145911,0.0041894275,0.009086509,-0.2699671,-0.0011502713,-0.44313347,-0.12223073,0.26944968,0.0024046795,0.046271626,-0.2350868,-0.06636908,-0.2820836,0.063280955,0.16113676,0.19383991,1.57416,-0.009907417,-2.1362622,-0.31505135,-1.160339,-0.08539131,-0.19947954,4.3804674e-05,0.19233727,0.51683205,0.027432095,-0.6111091,-0.8424308,0.16808568,0.358807
